,"Time      (s) efficiency_1,000e+00","Thrust    (N) efficiency_1,000e+00"
6912,6.912000000000643,3220.2937766503705
6913,6.913000000000643,3220.198564834127
6914,6.914000000000644,3220.1033515460376
6915,6.915000000000644,3220.008136785696
6916,6.916000000000644,3219.9129205526942
6917,6.917000000000645,3219.817702846639
6918,6.918000000000645,3219.722483667106
6919,6.919000000000645,3219.627263013705
6920,6.920000000000646,3219.532040886023
6921,6.921000000000646,3219.4368172836557
6922,6.922000000000646,3219.3415922061977
6923,6.923000000000647,3219.2463656532377
6924,6.924000000000647,3219.1511376243693
6925,6.925000000000647,3219.055908119185
6926,6.926000000000648,3218.9606771372937
6927,6.927000000000648,3218.8654446782693
6928,6.928000000000648,3218.770210741709
6929,6.929000000000649,3218.674975327219
6930,6.930000000000649,3218.579738434376
6931,6.931000000000649,3218.4845000627824
6932,6.93200000000065,3218.389260212017
6933,6.93300000000065,3218.294018881696
6934,6.93400000000065,3218.198776071388
6935,6.935000000000651,3218.1035317807014
6936,6.936000000000651,3218.008286009216
6937,6.937000000000651,3217.9130387565287
6938,6.938000000000652,3217.8177900222363
6939,6.939000000000652,3217.722539805929
6940,6.940000000000652,3217.6272881071927
6941,6.941000000000653,3217.5320349256085
6942,6.942000000000653,3217.4367802608017
6943,6.943000000000653,3217.341524112331
6944,6.944000000000654,3217.2462664798018
6945,6.945000000000654,3217.1510073628
6946,6.946000000000654,3217.05574676092
6947,6.947000000000655,3216.9604846737484
6948,6.948000000000655,3216.865221100878
6949,6.949000000000655,3216.769956041908
6950,6.950000000000656,3216.6746894964026
6951,6.951000000000656,3216.579421463981
6952,6.952000000000656,3216.484151944218
6953,6.953000000000657,3216.38888093671
6954,6.954000000000657,3216.2936084410494
6955,6.955000000000657,3216.198334456816
6956,6.956000000000658,3216.103058983597
6957,6.957000000000658,3216.007782020996
6958,6.958000000000658,3215.9125035685925
6959,6.959000000000659,3215.817223625978
6960,6.960000000000659,3215.721942192743
6961,6.961000000000659,3215.6266592684715
6962,6.96200000000066,3215.531374852762
6963,6.96300000000066,3215.4360889451914
6964,6.96400000000066,3215.340801545362
6965,6.965000000000661,3215.2455126528434
6966,6.966000000000661,3215.1502222672384
6967,6.967000000000661,3215.0549303881344
6968,6.968000000000662,3214.9596370151107
6969,6.969000000000662,3214.864342147772
6970,6.970000000000662,3214.7690457856893
6971,6.971000000000663,3214.6737479284448
6972,6.972000000000663,3214.5784485756544
6973,6.973000000000663,3214.483147726871
6974,6.974000000000664,3214.3878453817133
6975,6.975000000000664,3214.292541539751
6976,6.976000000000664,3214.1972362005654
6977,6.977000000000665,3214.101929363761
6978,6.978000000000665,3214.00662102892
6979,6.979000000000665,3213.9113111956244
6980,6.980000000000666,3213.815999863451
6981,6.981000000000666,3213.720687032004
6982,6.982000000000666,3213.6253727008616
6983,6.983000000000667,3213.53005686961
6984,6.984000000000667,3213.434739537834
6985,6.985000000000667,3213.3394207051283
6986,6.986000000000668,3213.2441003710624
6987,6.987000000000668,3213.1487785352483
6988,6.988000000000668,3213.053455197243
6989,6.989000000000669,3212.9581303566465
6990,6.990000000000669,3212.8628040130434
6991,6.991000000000669,3212.7674761660114
6992,6.99200000000067,3212.672146815144
6993,6.99300000000067,3212.5768159600266
6994,6.99400000000067,3212.481483600228
6995,6.995000000000671,3212.386149735356
6996,6.996000000000671,3212.290814364977
6997,6.997000000000671,3212.1954774886854
6998,6.998000000000672,3212.100139106068
6999,6.999000000000672,3212.0047992167115
7000,7.000000000000672,3211.9094578201752
7001,7.001000000000673,3211.8141149160765
7002,7.002000000000673,3211.7187705039632
7003,7.003000000000673,3211.623424583457
7004,7.004000000000674,3211.5280771541165
7005,7.005000000000674,3211.432728215523
7006,7.006000000000674,3211.337377767286
7007,7.007000000000675,3211.2420258089605
7008,7.008000000000675,3211.146672340141
7009,7.009000000000675,3211.051317360409
7010,7.010000000000676,3210.955960869356
7011,7.011000000000676,3210.860602866549
7012,7.012000000000676,3210.765243351577
7013,7.013000000000677,3210.6698823240285
7014,7.014000000000677,3210.574519783481
7015,7.015000000000677,3210.4791557295102
7016,7.016000000000678,3210.3837901617103
7017,7.017000000000678,3210.288423079663
7018,7.018000000000678,3210.193054482941
7019,7.019000000000679,3210.0976843711137
7020,7.020000000000679,3210.0023127438017
7021,7.021000000000679,3209.906939600552
7022,7.02200000000068,3209.8115649409574
7023,7.02300000000068,3209.716188764606
7024,7.02400000000068,3209.6208110710586
7025,7.025000000000681,3209.5254318599145
7026,7.026000000000681,3209.4300511307474
7027,7.027000000000681,3209.334668883146
7028,7.028000000000682,3209.239285116682
7029,7.029000000000682,3209.1438998309345
7030,7.030000000000682,3209.0485130254883
7031,7.031000000000683,3208.953124699921
7032,7.032000000000683,3208.857734853818
7033,7.033000000000683,3208.762343486753
7034,7.034000000000684,3208.6669505983123
7035,7.035000000000684,3208.571556188067
7036,7.036000000000684,3208.4761602555977
7037,7.037000000000685,3208.380762800493
7038,7.038000000000685,3208.285363822324
7039,7.039000000000685,3208.189963320672
7040,7.040000000000686,3208.094561295123
7041,7.041000000000686,3207.9991577452424
7042,7.042000000000686,3207.903752670619
7043,7.043000000000687,3207.8083460708176
7044,7.044000000000687,3207.7129379454323
7045,7.045000000000687,3207.617528294041
7046,7.046000000000688,3207.52211711622
7047,7.047000000000688,3207.4267044115354
7048,7.048000000000688,3207.3312901795784
7049,7.049000000000689,3207.2358744199246
7050,7.050000000000689,3207.1404571321564
7051,7.051000000000689,3207.0450383158327
7052,7.05200000000069,3206.949617970542
7053,7.05300000000069,3206.8541960958714
7054,7.05400000000069,3206.7587726913844
7055,7.055000000000691,3206.663347756672
7056,7.056000000000691,3206.5679212912933
7057,7.057000000000691,3206.4724932948407
7058,7.058000000000692,3206.3770637668813
7059,7.059000000000692,3206.2816327069927
7060,7.060000000000692,3206.1862001147583
7061,7.061000000000693,3206.090765989749
7062,7.062000000000693,3205.995330331534
7063,7.063000000000693,3205.899893139705
7064,7.064000000000694,3205.804454413824
7065,7.065000000000694,3205.7090141534773
7066,7.066000000000694,3205.613572358237
7067,7.067000000000695,3205.51812902768
7068,7.068000000000695,3205.4226841613718
7069,7.069000000000695,3205.327237758904
7070,7.070000000000696,3205.231789819835
7071,7.071000000000696,3205.1363403437585
7072,7.072000000000696,3205.040889330231
7073,7.073000000000697,3204.9454367788344
7074,7.074000000000697,3204.849982689144
7075,7.075000000000697,3204.7545270607347
7076,7.076000000000698,3204.6590698931964
7077,7.077000000000698,3204.563611186072
7078,7.078000000000698,3204.4681509389607
7079,7.079000000000699,3204.372689151415
7080,7.080000000000699,3204.2772258230366
7081,7.081000000000699,3204.1817609533728
7082,7.0820000000007,3204.086294542009
7083,7.0830000000007,3203.9908265885256
7084,7.0840000000007,3203.895357092475
7085,7.085000000000701,3203.7998860534576
7086,7.086000000000701,3203.7044134710254
7087,7.087000000000701,3203.608939344772
7088,7.088000000000702,3203.5134636742355
7089,7.089000000000702,3203.4179864590237
7090,7.090000000000702,3203.322507698699
7091,7.091000000000703,3203.227027392821
7092,7.092000000000703,3203.1315455409767
7093,7.093000000000703,3203.036062142733
7094,7.094000000000704,3202.940577197667
7095,7.095000000000704,3202.845090705339
7096,7.096000000000704,3202.749602665333
7097,7.097000000000705,3202.654113077209
7098,7.098000000000705,3202.558621940553
7099,7.099000000000705,3202.4631292549307
7100,7.100000000000706,3202.367635019905
7101,7.101000000000706,3202.272139235057
7102,7.102000000000706,3202.1766418999578
7103,7.103000000000707,3202.081143014164
7104,7.104000000000707,3201.985642577263
7105,7.105000000000707,3201.890140588828
7106,7.106000000000708,3201.7946370484133
7107,7.107000000000708,3201.699131955599
7108,7.108000000000708,3201.6036253099505
7109,7.109000000000709,3201.508117111043
7110,7.110000000000709,3201.4126073584544
7111,7.111000000000709,3201.3170960517327
7112,7.11200000000071,3201.221583190465
7113,7.11300000000071,3201.126068774217
7114,7.11400000000071,3201.030552802556
7115,7.115000000000711,3200.935035275063
7116,7.116000000000711,3200.8395161912795
7117,7.117000000000711,3200.743995550799
7118,7.118000000000712,3200.6484733531875
7119,7.119000000000712,3200.552949598012
7120,7.120000000000712,3200.4574242848307
7121,7.121000000000713,3200.361897413232
7122,7.122000000000713,3200.2663689827627
7123,7.123000000000713,3200.170838993006
7124,7.124000000000714,3200.075307443537
7125,7.125000000000714,3199.9797743338927
7126,7.126000000000714,3199.884239663674
7127,7.127000000000715,3199.788703432433
7128,7.128000000000715,3199.693165639749
7129,7.129000000000715,3199.5976262851686
7130,7.130000000000716,3199.502085368272
7131,7.131000000000716,3199.4065428886297
7132,7.132000000000716,3199.310998845808
7133,7.133000000000717,3199.215453239365
7134,7.134000000000717,3199.11990606889
7135,7.135000000000717,3199.024357333917
7136,7.136000000000718,3198.92880703404
7137,7.137000000000718,3198.833255168803
7138,7.138000000000718,3198.7377017377903
7139,7.139000000000719,3198.6421467405657
7140,7.140000000000719,3198.5465901766947
7141,7.141000000000719,3198.451032045734
7142,7.14200000000072,3198.355472347259
7143,7.14300000000072,3198.2599110808346
7144,7.14400000000072,3198.164348246017
7145,7.145000000000721,3198.068783842392
7146,7.146000000000721,3197.973217869504
7147,7.147000000000721,3197.877650326935
7148,7.148000000000722,3197.782081214227
7149,7.149000000000722,3197.686510530973
7150,7.150000000000722,3197.59093827672
7151,7.151000000000723,3197.495364451038
7152,7.152000000000723,3197.3997890534865
7153,7.1530000000007234,3197.3042120836394
7154,7.154000000000724,3197.2086335410454
7155,7.155000000000724,3197.1130534253016
7156,7.1560000000007244,3197.017471735927
7157,7.157000000000725,3196.9218884725183
7158,7.158000000000725,3196.8263036346343
7159,7.159000000000725,3196.7307172218298
7160,7.160000000000726,3196.635129233668
7161,7.161000000000726,3196.539539669721
7162,7.162000000000727,3196.443948529541
7163,7.163000000000727,3196.348355812705
7164,7.164000000000727,3196.252761518766
7165,7.165000000000728,3196.157165647296
7166,7.166000000000728,3196.061568197849
7167,7.167000000000728,3195.965969169994
7168,7.1680000000007285,3195.870368563286
7169,7.169000000000729,3195.774766377288
7170,7.170000000000729,3195.679162611566
7171,7.1710000000007295,3195.5835572656915
7172,7.17200000000073,3195.487950339212
7173,7.17300000000073,3195.3923418316867
7174,7.1740000000007305,3195.2967317426865
7175,7.175000000000731,3195.2011200717734
7176,7.176000000000731,3195.105506818508
7177,7.177000000000732,3195.009891982456
7178,7.178000000000732,3194.914275563161
7179,7.179000000000732,3194.818657560201
7180,7.1800000000007325,3194.723037973132
7181,7.181000000000733,3194.627416801516
7182,7.182000000000733,3194.531794044905
7183,7.1830000000007335,3194.4361697028817
7184,7.184000000000734,3194.340543774986
7185,7.185000000000734,3194.244916260784
7186,7.186000000000735,3194.1492871598307
7187,7.187000000000735,3194.053656471693
7188,7.188000000000735,3193.958024195935
7189,7.189000000000736,3193.862390332105
7190,7.190000000000736,3193.7667548797685
7191,7.191000000000736,3193.6711178384885
7192,7.1920000000007365,3193.575479207822
7193,7.193000000000737,3193.479838987324
7194,7.194000000000737,3193.384197176559
7195,7.1950000000007375,3193.2885537750717
7196,7.196000000000738,3193.192908782441
7197,7.197000000000738,3193.0972621982214
7198,7.1980000000007385,3193.0016140219614
7199,7.199000000000739,3192.9059642532266
7200,7.200000000000739,3192.8103128915704
7201,7.20100000000074,3192.714659936559
7202,7.20200000000074,3192.6190053877444
7203,7.20300000000074,3192.523349244688
7204,7.2040000000007405,3192.4276915069468
7205,7.205000000000741,3192.3320321740803
7206,7.206000000000741,3192.23637124564
7207,7.207000000000741,3192.140708721188
7208,7.208000000000742,3192.045044600272
7209,7.209000000000742,3191.949378882461
7210,7.2100000000007425,3191.85371156731
7211,7.211000000000743,3191.758042654373
7212,7.212000000000743,3191.6623721432047
7213,7.213000000000743,3191.566700033375
7214,7.214000000000744,3191.471026324418
7215,7.215000000000744,3191.375351015914
7216,7.216000000000744,3191.2796741073976
7217,7.217000000000745,3191.1839955984424
7218,7.218000000000745,3191.088315488592
7219,7.2190000000007455,3190.9926337774045
7220,7.220000000000746,3190.896950464447
7221,7.221000000000746,3190.801265549254
7222,7.222000000000746,3190.705579031397
7223,7.223000000000747,3190.6098909104253
7224,7.224000000000747,3190.514201185899
7225,7.2250000000007475,3190.4185098573744
7226,7.226000000000748,3190.322816924395
7227,7.227000000000748,3190.2271223865287
7228,7.2280000000007485,3190.1314262433134
7229,7.229000000000749,3190.035728494323
7230,7.230000000000749,3189.9400291391044
7231,7.231000000000749,3189.8443281772065
7232,7.23200000000075,3189.7486256081834
7233,7.23300000000075,3189.652921431598
7234,7.2340000000007505,3189.557215646992
7235,7.235000000000751,3189.461508253933
7236,7.236000000000751,3189.3657992519634
7237,7.237000000000751,3189.270088640641
7238,7.238000000000752,3189.174376419522
7239,7.239000000000752,3189.078662588145
7240,7.240000000000752,3188.982947146085
7241,7.241000000000753,3188.887230092887
7242,7.242000000000753,3188.791511428092
7243,7.2430000000007535,3188.695791151274
7244,7.244000000000754,3188.6000692619523
7245,7.245000000000754,3188.5043457597208
7246,7.246000000000754,3188.408620644097
7247,7.247000000000755,3188.312893914654
7248,7.248000000000755,3188.217165570936
7249,7.2490000000007555,3188.1214356124933
7250,7.250000000000756,3188.0257040388847
7251,7.251000000000756,3187.9299708496537
7252,7.252000000000756,3187.83423604435
7253,7.253000000000757,3187.7384996225314
7254,7.254000000000757,3187.642761583754
7255,7.255000000000757,3187.5470219275567
7256,7.256000000000758,3187.451280653491
7257,7.257000000000758,3187.3555377611137
7258,7.2580000000007585,3187.259793249974
7259,7.259000000000759,3187.1640471196333
7260,7.260000000000759,3187.0682993696146
7261,7.261000000000759,3186.9725499994897
7262,7.26200000000076,3186.8767990088145
7263,7.26300000000076,3186.781046397116
7264,7.26400000000076,3186.6852921639584
7265,7.265000000000761,3186.5895363089007
7266,7.266000000000761,3186.493778831463
7267,7.2670000000007615,3186.3980197312194
7268,7.268000000000762,3186.3022590077094
7269,7.269000000000762,3186.206496660492
7270,7.270000000000762,3186.110732689103
7271,7.271000000000763,3186.014967093104
7272,7.272000000000763,3185.9191998720294
7273,7.2730000000007635,3185.8234310254406
7274,7.274000000000764,3185.727660552874
7275,7.275000000000764,3185.6318884538846
7276,7.2760000000007645,3185.5361147280246
7277,7.277000000000765,3185.4403393748407
7278,7.278000000000765,3185.344562393874
7279,7.279000000000765,3185.248783784681
7280,7.280000000000766,3185.153003546802
7281,7.281000000000766,3185.0572216797827
7282,7.2820000000007665,3184.9614381831857
7283,7.283000000000767,3184.8656530565386
7284,7.284000000000767,3184.7698662994
7285,7.285000000000767,3184.6740779113184
