time,Thrust,P_tank_r,P_inj_r,P_comb_r,Ox_w_r,Thrust_m_avg,Thrust_m_avg_integral
4.457499999999996,485.84055,566.42925,371.3876,74.78281,67.49778420000001,623.1705379166666,2970.862403803781
4.459999999999994,597.01086,566.42925,376.44049,72.88797,67.4836613,622.6373470833333,2972.438292522719
4.462500000000006,630.33529,566.93454,384.52512,74.1512,67.4665794,623.5204445833334,2974.005496692803
4.465000000000003,739.37283,568.38724,380.67229,73.3301,67.46442730000001,624.175825,2975.5638345443167
4.467500000000001,692.45203,566.93454,373.9772,73.83539,67.4692694,623.648188125,2977.1191227053
4.469999999999999,648.99697,566.55557,363.17665,75.22494,67.4664449,621.5320866666667,2978.6793994325712
4.472499999999997,628.20253,566.36609,366.14522,73.45642,67.4606612,618.643969375,2980.2493705401457
4.474999999999994,703.38245,567.06086,375.30359,74.97229,67.45756770000001,620.0047170833334,2981.8314495249924
4.477500000000006,696.98415,565.48183,375.49307,75.09861,67.4590472,623.3149439583334,2983.4228088590908
4.480000000000004,678.58907,567.81879,386.35679,73.64591,67.4671174,627.3694164583334,2985.0187427287865
4.482500000000002,651.12974,567.3135,372.5245,74.08804,67.4690005,630.8518195833334,2986.6178878621186
4.484999999999999,537.02688,566.55557,371.76656,75.66706,67.4695385,631.690484375,2988.2163564083294
4.487499999999997,537.02688,565.8608,363.11349,74.27752,67.4598542,630.8462654166666,2989.8127850950705
4.489999999999995,573.81705,567.88195,368.35586,73.26694,67.46536889999999,629.3799904166666,2991.412182685599
4.492500000000007,584.48087,566.23976,376.44049,73.64591,67.4547431,631.390564375,2993.013095022728
4.4950000000000045,603.40915,566.74505,379.85119,72.38268,67.44169620000001,632.3347566666666,2994.6076555208324
4.497500000000002,693.78501,567.37666,383.70402,72.06688,67.4313394,632.3458647916666,2996.194238351892
4.5,875.8697,567.25034,375.11411,73.70907,67.41762010000001,634.689683125,2997.7876779371177
4.502499999999998,843.61165,567.25034,372.14553,73.3301,67.4156026,634.756331875,2999.402323978404
4.504999999999996,772.43067,564.47125,363.61878,74.27752,67.4080704,636.8502170833334,3001.036106321963
4.507499999999993,646.59761,565.54499,372.77714,74.90913,67.39663759999999,639.1162783333333,3002.677260433704
4.510000000000005,514.89946,564.85022,376.50365,72.63533,67.3934095,639.7716589583333,3004.3101642238635
4.512500000000003,574.61684,565.98712,381.3039,75.03545,67.3991931,640.7325133333334,3005.931959870074
4.515000000000001,640.73251,565.73447,379.78803,75.35126,67.3993276,641.021325,3007.5546946590875
4.517499999999998,818.01849,564.85022,374.73514,72.57217,67.3970411,644.9813783333334,3009.1944451045406
4.519999999999996,869.73801,565.92396,365.1978,74.71965,67.3985206,650.2466385416666,3010.8602693931757
4.522499999999994,677.78928,567.56615,367.1558,74.467,67.4057838,652.096144375,3012.5428972742347
4.525000000000006,570.35131,566.93454,374.7983,73.96171,67.4078014,652.7515247916667,3014.2267268545456
4.527500000000003,483.70779,567.12402,377.83004,74.21436,67.4083394,652.5460241666666,3015.899438192423
4.530000000000001,483.70779,565.8608,385.59886,74.78281,67.41371950000001,649.60792,3017.5477520068152
4.532499999999999,606.3417,566.30292,372.58766,73.64591,67.4110294,647.0141683333333,3019.1708604329506
4.534999999999997,790.29256,565.98712,370.44018,74.78281,67.3981171,647.2918718750001,3020.787728101888
4.537499999999994,789.22618,564.28177,359.63962,74.40384,67.394351,650.99088375,3022.4176023973414
4.540000000000006,856.67483,564.47125,365.32413,73.96171,67.3779416,657.4224989583333,3024.0710259579555
4.542500000000004,805.7551,565.10286,373.21927,75.41442,67.36260820000001,662.4822585416667,3025.7464032503776
4.545000000000002,613.27318,565.10286,380.29332,74.21436,67.3515789,661.4769714583334,3027.429041229543
4.547499999999999,561.28707,563.71332,381.68287,74.08804,67.3499649,658.21673125,3029.104287243936
4.549999999999997,483.97439,563.65016,369.68225,74.71965,67.34404669999999,654.4455164583334,3030.7648907052976
4.552499999999995,500.5033,563.77648,367.85057,74.59333,67.3304619,653.9234335416667,3032.41197252613
4.555000000000007,649.26357,564.40809,361.91342,74.34068,67.3340935,657.366958125,3034.05422735341
4.5575000000000045,711.9135,563.39751,372.33501,73.70907,67.3209121,661.4603091666667,3035.697603093181
4.560000000000002,605.00872,564.53441,375.05094,72.63533,67.3141869,661.8046616666667,3037.337818060983
4.5625,528.76242,563.20803,381.55654,72.76165,67.3209121,659.738546875,3038.968873859088
4.564999999999998,825.21657,564.97654,377.8932,75.6039,67.3291168,661.937959375,3040.6008486034043
4.567499999999996,889.19948,564.28177,372.96663,72.63533,67.3277718,661.8824187499999,3042.252757417039
4.569999999999993,756.43494,564.85022,362.03975,73.58275,67.3340935,659.649681875,3043.92631701325
4.572500000000005,622.60402,564.85022,361.4713,72.69849,67.3490234,658.0834335416666,3045.6100355121216
4.575000000000003,483.97439,565.60815,374.54566,72.1932,67.34996489999999,656.9504029166667,3047.291794938635
4.577500000000001,484.50758,565.16602,375.30359,74.71965,67.3502339,656.9226327083334,3048.965243454164
4.579999999999998,606.6083,562.95538,382.18815,74.27752,67.352924,657.122579375,3050.630885974238
4.582499999999996,793.49171,564.53441,372.39818,73.14062,67.3385322,660.5216714583333,3052.290105967797
4.584999999999994,764.6994,564.21861,372.46134,74.467,67.3375906,661.0493083333333,3053.9432164825685
4.587500000000006,734.04092,563.39751,362.54504,73.64591,67.3386666,661.9157435416666,3055.591883739773
4.590000000000003,640.73251,564.34493,365.76625,72.44585,67.3272338,661.7435672916666,3057.238874676893
4.592500000000001,510.36734,564.59757,372.39818,73.83539,67.3182221,659.2886675,3058.8854717799218
4.594999999999999,502.10288,562.45009,376.31417,72.82481,67.315532,655.095343125,3060.5291504708293
4.597499999999997,500.23671,564.97654,379.0301,73.0143,67.3074617,650.996438125,3062.164760610221
4.599999999999994,638.59975,562.89222,368.54535,73.07746,67.2878242,650.1633272916666,3063.788252774614
4.602500000000006,723.11051,563.33435,367.72425,74.34068,67.2716837,651.6629266666667,3065.399394702652
4.605000000000004,887.33331,565.35551,359.5133,72.63533,67.27141470000001,658.9609772916666,3067.012919832575
4.607500000000002,843.34506,563.77648,369.1138,74.78281,67.2593094,665.3426060416667,3068.64472290871
4.609999999999999,604.74213,561.88164,371.82973,73.64591,67.2634791,665.9868785416667,3070.291451291284
4.612499999999997,645.53123,561.88164,378.27216,72.88797,67.2511047,667.2587610416666,3071.9488939837065
4.614999999999995,581.28173,563.96596,375.74572,73.70907,67.2477421,666.797773125,3073.611517110599
4.617500000000007,677.52269,563.20803,372.01921,73.64591,67.24653160000001,666.4589747916667,3075.268919410228
4.6200000000000045,712.44669,562.7659,361.21865,72.38268,67.2379234,663.05432875,3076.919141809848
4.622500000000002,605.54191,563.52383,362.41871,73.20378,67.2536603,658.0945425,3078.5569432848465
4.625,666.59227,562.26061,370.88231,73.45642,67.24935620000001,655.8895758333333,3080.1799608299207
4.627499999999998,683.65438,563.58699,372.71398,73.96171,67.25258430000001,656.661591875,3081.8003730102223
4.629999999999996,727.37604,562.00797,380.167,74.71965,67.24505210000001,661.0881872916667,3083.429742393933
4.632499999999993,766.56557,561.06055,370.37702,73.07746,67.2403445,665.0871191666666,3085.076107237871
4.635000000000005,668.19185,561.9448,367.53477,73.3301,67.2446487,665.65918875,3086.739528132197
4.637500000000003,664.7261,563.01854,356.54473,73.0143,67.2424967,662.4655972916667,3088.4098865674227
4.640000000000001,669.52482,561.81848,362.924,73.3301,67.2430347,658.2944891666667,3090.0792250727245
4.642499999999998,647.93059,561.75532,370.06121,73.20378,67.2181515,657.672433125,3091.748583774617
4.644999999999996,684.45417,562.63958,374.54566,72.88797,67.2307949,660.0495760416667,3093.425465719691
4.647499999999994,732.17475,563.71332,377.8932,73.96171,67.2228592,665.2259710416666,3095.104720768174
4.650000000000006,773.49705,560.68158,367.40844,74.59333,67.213444,671.2632472916667,3096.7760688375006
4.652500000000003,864.1395,561.9448,365.07148,74.1512,67.2165376,676.6340347916666,3098.447113957196
4.655000000000001,742.03879,562.19745,359.57646,73.89855,67.212906,675.6287479166666,3100.126762839392
4.657499999999999,556.48835,561.25003,368.41902,73.83539,67.194748,670.780043125,3101.813682506814
4.659999999999997,483.97439,562.95538,371.51392,72.95114,67.1751105,663.015450625,3103.503328718555
4.662499999999994,483.44119,562.95538,382.31448,73.45642,67.1779351,656.3005775,3105.188289312872
4.665000000000006,606.6083,560.23945,375.55623,74.27752,67.1761865,656.1617258333333,3106.861505569319
4.667500000000004,666.32568,563.08171,369.1138,72.38268,67.1693268,658.3500302083334,3108.5239166314386
4.670000000000002,758.30111,560.68158,360.90285,73.39326,67.17228589999999,664.0651702083334,3110.1835203628766
4.672499999999999,690.85246,562.38693,360.46072,73.58275,67.1628707,668.0307777083334,3111.84594152386
4.674999999999997,820.15125,561.88164,370.44018,73.07746,67.1693268,671.5909377083334,3113.521995406813
4.677499999999995,907.86116,560.87107,370.44018,73.07746,67.18156660000001,675.673180625,3115.2251531606
4.680000000000007,684.98736,562.63958,379.28274,73.89855,67.19178889999999,677.3394022916667,3116.950678676895
4.6825000000000045,595.67788,561.06055,370.06121,73.3301,67.1873502,678.733474375,3118.6815764954545
4.685000000000002,484.24098,559.98681,366.52419,73.89855,67.177935,671.6298162500001,3120.401800397347
