Time      (s),ISP     (m/s),C*      (m/s),Pe/Pb     (-),Thrust    (N),Impulse  (Ns),P tank (psia),P inj. (psia),P comb (psia),P crit (psia),O/F       (-),m. ox. (kg/s),Gox (kg/s-m2),r.     (mm/s),Ullage       
1.4159999999999549,954.8969119573005,785.7905197020973,0.5180024766392561,1950.369548228677,2823.829125453157,647.7959786393138,516.5496789721852,136.9346587877789,386.7059539714786,4.206675258070603,1.6502088594868014,381.91426923550796,3.9089374039693348,0.5951215460667513
1.4169999999999547,954.8888076409695,785.7889111478094,0.517989885750509,1950.309580655644,2825.7794350338127,647.7725638479839,516.5294960831139,136.9313303692244,386.6908604075005,4.206623464015212,1.6501682238409978,381.8243802144282,3.9084772726451553,0.5951986872895577
1.4179999999999546,954.8807029763332,785.7873025346663,0.5179772948556262,1950.2496130534225,2827.729684646866,647.7491495321325,516.5093136694678,136.92800194904828,386.6757672368604,4.2065716693245365,1.6501275881971054,381.7345300644107,3.9080172861997418,0.5952758230511999
1.4189999999999545,954.8725979633641,785.7856938626638,0.5179647039546023,1950.189645421961,2829.6798742922883,647.7257356916532,516.4891317311482,136.92467352724844,386.6606744594809,4.2065198739984995,1.650086952555084,381.64471876019337,3.907557444554846,0.595352953352302
1.4199999999999544,954.8644926020283,785.7840851317976,0.517952113047416,1950.1296777611794,2831.6300039700495,647.7023223264441,516.4689502680519,136.92134510381987,386.6455820752823,4.206468078037011,1.6500463169148814,381.55494627653275,3.9070977476322692,0.5954300781934864
1.4209999999999543,954.8563868922993,785.7824763420648,0.5179395221340601,1950.069710071032,2833.5800736801207,647.6789094363983,516.4487692800811,136.91801667876007,386.63049008418784,4.206416281440002,1.6500056812764605,381.46521258821093,3.9066381953538905,0.5955071975753766
1.4219999999999542,954.848280834145,785.7808674934599,0.5179269312145208,1950.0097423514428,2835.530083422472,647.655497021414,516.4285887671317,136.91468825206596,386.6153984861169,4.206364484207379,1.6499650456397676,381.3755176700281,3.9061787876416223,0.5955843114985947
1.422999999999954,954.8401744275337,785.77925858598,0.5179143402887805,1949.9497746023535,2837.4800331970746,647.632085081387,516.4084087291066,136.9113598237323,386.6003072809935,4.2063126863390705,1.649924410004765,381.2858614968097,3.90571952441746,0.5956614199637633
1.423999999999954,954.8320676724373,785.7776496196207,0.5179017493568298,1949.889806823704,2839.4299230038982,647.6086736162116,516.3882291659042,136.9080313937572,386.58521646873857,4.206260887834993,1.6498837743714063,381.1962440434012,3.905260405603447,0.5957385229715053
1.4249999999999539,954.8239605688264,785.7760405943774,0.5178891584186602,1949.8298390154278,2841.3797528429136,647.5852626257847,516.3680500774227,136.90470296213786,386.5701260492729,4.206209088695065,1.6498431387396424,381.1066652846688,3.904801431121681,0.5958156205224424
1.4259999999999537,954.8158531166649,785.7744315102465,0.5178765674742454,1949.7698711774533,2843.329522714091,647.5618521100023,516.3478714635628,136.90137452886788,386.55503602251906,4.206157288919203,1.6498025031094306,381.01712519550244,3.9043426008943274,0.5958927126171969
