,time,Thrust,Pressure Tank,PX309_OMEGA_ain4,Combustion chamber pressure,thermocouple_AD8495_ain8,thermocouple_AD8495_ain9,Ox mass,thermocouple_AD8495_ain12,thermocouple_AD8495_ain13,Thrust avg,Thrust avg_integral,"Time      (s) efficiency_9,950e-01",Time      (s),ISP     (m/s),C*      (m/s),Pe/Pb     (-),Thrust (sim),Impulse (sim),Pressure Tank (sim),P inj. (psia),Pressure combustion chamber (sim),P crit (psia),m. ox. (kg/s),Gox (kg/s-m2),r.     (mm/s),Ullage       
782,1.9550000000000125,3547.66384,625.54809,435.43301,113.12163,-495.25478,4.60262,69.76148,0.49714,3.14991,3826.8051149999997,7314.970873238546,0.7820000000000006,0.7820000000000006,1984.0208546217132,1477.497950143144,0.8581591554890124,3570.482902541584,2821.7995219151003,682.6309926807793,568.5871738316553,226.85553919529448,427.3872602104488,1.4339436030147894,388.95987033126113,3.9448673965342023,0.595802397679597
783,1.9575000000000102,3984.37774,627.75873,439.41216,111.92157,-492.85466,2.26566,70.6761,1.44456,0.81295,3808.218085,7324.514652238538,0.7830000000000006,0.7830000000000006,1984.0111303661115,1477.4951816882506,0.858141204031475,3570.3974021504537,2825.3699193172506,682.6088123656301,568.5674110501167,226.850793703094,427.3723468724008,1.433913204805594,388.86206979485513,3.9443713048365914,0.5958717505602152
784,1.960000000000008,4533.6319,626.1797,445.53879,107.56345,-493.61259,4.72894,70.04394,0.81295,4.60262,3800.6832325,7334.025778885404,0.7840000000000006,0.7840000000000006,1984.001405690228,1477.492413131056,0.858123252412246,3570.311900989543,2828.94023121824,682.5866325324491,568.5476487719175,226.84604816815047,427.35743395142697,1.433882806328836,388.76431516194697,3.943875383680422,0.5959410987121494
785,1.9625000000000057,4336.718260000001,625.73757,434.35927,113.31111,-496.96014,2.77095,70.29949,0.30766,1.44456,3817.7077925,7343.548767666645,0.7850000000000006,0.7850000000000006,1983.991680594061,1477.4896444715632,0.8581053006313686,3570.2263990590554,2832.5104576172994,682.5644531811483,568.5278869969695,226.84130259047464,427.3425214474572,1.433852407584586,388.666606400165,3.943379632965705,0.5960104421359637
786,1.9650000000000034,4051.35892,627.63241,432.08547,112.23737,-497.97071,2.39198,70.15154,0.30766,-0.45027,3837.5797949999996,7353.117877151011,0.7860000000000006,0.7860000000000006,1983.9819550776049,1477.4868757097724,0.8580873486888777,3570.1408963591603,2836.0805985136585,682.5422743116429,568.5081257251796,226.83655697007643,427.3276093604174,1.4338220085729034,388.56894347716434,3.942884052592512,0.596079780832222
787,1.9675000000000011,3594.53794,625.0428,423.24291,105.47913,-501.00245,3.14991,70.03049,0.68663,2.96043,3850.58506,7362.728083219753,0.7870000000000006,0.7870000000000006,1983.9722291408543,1477.484106845685,0.8580693965848197,3570.055392890048,2839.6506539065485,682.5200959238474,568.4883649564581,226.8318113069673,427.3126976902363,1.4337916092938547,388.4713263606331,3.9423886424610095,0.5961491148014877
788,1.970000000000013,3755.30974,627.44292,430.00115,114.06905,-498.98129,3.46572,70.85096,-0.76608,1.19192,3861.80515,7372.3685709822985,0.7880000000000006,0.7880000000000006,1983.9625027838,1477.4813378793026,0.8580514443192084,3569.9698886518827,2843.2206237952005,682.497918017676,568.4686046907143,226.82706560115184,427.2977864368423,1.4337612097475008,388.3737550182877,3.9418934024714383,0.5962184440443243
789,1.9725000000000108,3936.1462,624.97964,435.74882,108.19506,-494.05472,4.09733,69.34452,2.83411,4.53946,3883.6850325,7382.050433710415,0.7890000000000006,0.7890000000000006,1983.9527760064395,1477.478568810625,0.8580334918921022,3569.884383644861,2846.7905081788454,682.4757405930415,568.4488449278575,226.82231985264443,427.28287560016327,1.4337308099339086,388.27622941787695,3.941398332524127,0.5962877685612963
790,1.9750000000000085,4659.57688,628.26402,442.06493,111.03731,-492.91782,3.3394,69.45212,4.09733,-0.8924,3923.4290375,7391.809326297906,0.7900000000000006,0.7900000000000006,1983.9430488087696,1477.4757996396547,0.8580155393035388,3569.7988778691606,2850.360307056714,682.4535636498589,568.429085667795,226.81757406145613,427.2679651801256,1.4337004098531387,388.1787495271782,3.9409034325194794,0.5963570883529664
791,1.9775000000000063,4801.55662,625.80073,442.19125,113.05847,-493.9284,3.78152,70.90476,-1.39769,-0.00814,3968.9209525,7401.674763785397,0.7910000000000006,0.7910000000000006,1983.9333211907829,1477.4730303663916,0.8579975865535544,3569.7133713249614,2853.93002042804,682.4313871880423,568.4093269104374,226.81282822759545,427.2530551766584,1.433670009505256,388.0813153139999,3.940408702357984,0.5964264034198977
792,1.980000000000004,4904.72206,626.43235,432.14863,111.5426,-498.60233,3.52888,70.32639,-1.96614,4.28681,4008.0498675,7411.645977310388,0.7920000000000006,0.7920000000000006,1983.9235931524715,1477.4702609908372,0.8579796336421798,3569.6278640124365,2857.4996482920524,682.4092112075062,568.3895686556932,226.8080823510716,427.2381455896892,1.4336396088903225,387.98392674618026,3.939914141940215,0.5964957137626535
793,1.9825000000000017,3725.82784,624.09538,427.72735,109.77409,-501.31826,4.09733,69.97669,-1.27137,-0.45027,3977.79557,7421.628284107254,0.7930000000000006,0.7930000000000006,1983.913864693835,1477.467491512993,0.8579616805694639,3569.5423559317837,2861.069190647984,682.3870357081652,568.3698109034723,226.8033364318964,427.2232364191465,1.4336092080084046,387.8865837915889,3.939419751166825,0.5965650193817964
794,1.9850000000000136,3669.57892,624.66383,424.50613,116.21653,-498.60233,3.14991,69.22347,-2.97672,6.18165,3960.3803924999997,7431.551004060426,0.7940000000000006,0.7940000000000006,1983.90413581486,1477.46472193286,0.8579437273354255,3569.4568470831614,2864.6386474950677,682.3648606899317,568.3500536536836,226.79859047007588,427.20832766495766,1.4335788068595634,387.789286418124,3.9389255299385466,0.5966343202778899
795,1.9875000000000114,3877.22482,624.41119,432.78024,109.71093,-498.09704,2.58146,70.16499,1.12876,3.97101,3945.3106875,7441.433117910417,0.7950000000000006,0.7950000000000006,1983.8944065155508,1477.4619522504383,0.8579257739401289,3569.3713374667686,2868.208018832534,682.3426861527222,568.3302969062352,226.79384446562608,427.1934193270503,1.433548405443862,387.6920345937144,3.938431478156192,0.5967036164514955
796,1.990000000000009,4008.4723,626.55867,437.20152,111.98473,-494.62317,2.83411,69.94978,1.94985,0.81295,3934.8152725,7451.283275360408,0.7960000000000006,0.7960000000000006,1983.8846767958955,1477.4591824657298,0.8579078203835939,3569.285827082778,2871.7773046596167,682.320512096449,568.3105406610381,226.7890984185531,427.1785114053534,1.433518003761366,387.5948282863198,3.937937595720662,0.5967729079031766
797,1.9925000000000068,3846.38548,624.72699,447.43363,114.70066,-492.98098,2.2025,69.96324,0.74979,2.26566,3928.8428900000004,7461.112848063524,0.7970000000000006,0.7970000000000006,1983.8749466558925,1477.4564125787365,0.8578898666658674,3569.200315931376,2875.346504975548,682.298338521028,568.2907849179998,226.78435232886852,427.1636038997937,1.4334876018121376,387.4976674639291,3.937443882532933,0.5968421946334951
798,1.9950000000000045,3445.85584,624.66383,437.64365,110.84783,-494.11788,1.94985,70.6761,1.94985,1.76037,3909.75389,7470.911094038515,0.7980000000000006,0.7980000000000006,1983.8652160955317,1477.453642589457,0.8578719127869785,3569.114804012728,2878.915619779561,682.276165426371,568.2710296770308,226.7796061965809,427.1486968103004,1.4334571995962384,387.4005520945611,3.9369503384940634,0.596911476643014
799,1.9975000000000023,3511.47958,624.97964,434.67508,112.61634,-499.99187,3.59204,69.90943,-0.38711,3.3394,3925.6613899999998,7480.705363138506,0.7990000000000006,0.7990000000000006,1983.855485114811,1477.450872497894,0.8578539587469735,3569.0292913270227,2882.484649070888,682.2539928123953,568.2512749380384,226.7748600217016,427.1337901367995,1.433426797113731,387.30348214626446,3.936456963505189,0.5969807539322939
800,2.0,3751.27984,624.34803,423.49555,113.24795,-496.83381,2.01301,70.5416,-0.8924,0.56031,3950.5000674999997,7490.550564960373,0.8000000000000006,0.8000000000000006,1983.845753713719,1477.4481023040482,0.8578360045458718,3568.9437778744364,2886.053592848762,682.2318206790125,568.2315207009347,226.77011380423653,427.1188838792218,1.4333963943646837,387.2064575871197,3.935963757467538,0.5970500265018983
801,2.002500000000012,3984.37774,624.41119,427.53786,108.70035,-497.90755,3.97101,69.78838,0.18134,3.52888,3972.715775,7500.454584763545,0.8010000000000006,0.8010000000000006,1983.8360218922592,1477.4453320079208,0.8578180501837391,3568.858263655155,2889.6224511124174,682.2096490261398,568.2117669656258,226.7653675442023,427.1039780374925,1.433365991349154,387.1094783852341,3.935470720282407,0.5971192943523876
802,2.0050000000000097,3607.94266,622.13739,436.00146,111.47944,-498.476,3.21307,70.5147,0.49714,1.44456,3957.9801274999995,7510.3679546416615,0.8020000000000006,0.8020000000000006,1983.8262896504257,1477.442561609514,0.857800095660605,3568.7727486693702,2893.1912238610867,682.1874778536869,568.1920137320246,226.7606212416076,427.0890726115425,1.4333355880672105,387.0125445087485,3.934977851851184,0.5971885574843251
803,2.0075000000000074,3956.25328,625.0428,437.0752,112.42686,-495.44427,2.26566,69.92288,0.05502,1.82353,3945.086215,7520.246787569778,0.8030000000000006,0.8030000000000006,1983.8165569882003,1477.4397911088256,0.8577821409764852,3568.687232917216,2896.759911094004,682.1653071615733,568.1722610000351,226.7558748964556,427.07416760129576,1.4333051845189064,386.9156559258284,3.93448515207532,0.5972578158982703
804,2.010000000000005,4615.3328200000005,625.61125,443.64396,109.71093,-494.43369,3.6552,69.88253,1.69721,0.68663,3980.5298925,7530.153807704144,0.8040000000000006,0.8040000000000006,1983.806823905589,1477.4370205058597,0.8577641861314356,3568.6017163989195,2900.3285128104026,682.1431369497104,568.1525087695727,226.7511285087621,427.0592630066852,1.4332747807043176,386.8188126046759,3.933992620856374,0.5973270695947857
805,2.012500000000003,4471.99564,625.48493,432.8434,112.61634,-495.25478,2.2025,69.60008,-1.08188,-0.26079,4024.0669525,7540.159553760384,0.8050000000000006,0.8050000000000006,1983.797090402584,1477.4342498006158,0.8577462311254983,3568.51619911464,2903.897029009517,682.1209672180128,568.1327570405427,226.7463820785372,427.0443588276353,1.4332443766234986,386.7220145135169,3.9335002580959615,0.5973963185744324
806,2.0150000000000006,4008.4723,625.54809,433.91714,112.55318,-494.56001,3.08675,69.33107,1.69721,1.19192,4043.267305,7550.24372158225,0.8060000000000006,0.8060000000000006,1983.7873564791769,1477.4314789930954,0.8577282759586987,3568.430681064555,2907.4654596905816,682.0987979663947,568.1130058128554,226.74163560578864,427.02945506407536,1.433213972276514,386.6252616206101,3.933008063695788,0.5974655628377715
807,2.0175000000000125,3365.46994,623.9059,423.62187,110.34254,-502.07619,3.14991,70.52815,-0.70292,2.96043,4017.4794800000004,7560.3196550635475,0.8070000000000006,0.8070000000000006,1983.7776221353656,1477.4287080833,0.8577103206310835,3568.3451622488487,2911.0338048528306,682.0766291947709,568.0932550864197,226.7368890905277,427.0145517159329,1.4331835676634266,386.5285538942427,3.9325160375576407,0.5975348023853637
808,2.0200000000000102,2830.9355200000005,623.33745,431.58018,113.18479,-493.23363,3.21307,69.65388,-1.96614,0.62347,3946.5337975,7570.274671660414,0.8080000000000006,0.8080000000000006,1983.7678873711425,1477.4259370712296,0.8576923651426873,3568.259642667697,2914.6020644954983,682.0544609030558,568.0735048611457,226.7321425327647,426.9996487831367,1.4331531627843,386.4318913027325,3.932024179583382,0.5976040372177699
809,2.022500000000008,3193.96588,622.45319,436.00146,114.51118,-493.23363,3.08675,70.27259,-0.07131,2.70779,3898.919115,7580.081487801031,0.8090000000000006,0.8090000000000006,1983.7581521865025,1477.4231659568864,0.8576744094935463,3568.1741223212816,2918.1702386178195,682.0322930911632,568.0537551369426,226.7273959325081,426.9847462656147,1.433122757639197,386.3352738144262,3.931532489674961,0.5976732673355506
810,2.0250000000000057,4080.84082,624.53751,443.26499,108.38454,-494.18104,2.77095,70.52815,0.49714,2.70779,3900.1475275000007,7589.830321104147,0.8100000000000006,0.8100000000000006,1983.748416581437,1477.4203947402698,0.8576564536836948,3568.088601209773,2921.738327219029,682.0101257590073,568.0340059137192,226.72264928976784,426.96984416329445,1.433092352228179,386.2387013977003,3.931040967734402,0.5977424927392667
811,2.0275000000000034,4149.13702,625.54809,442.7597,112.49002,-493.23363,2.5183,69.96324,0.74979,2.13933,3923.2558225,7599.609575291637,0.8110000000000006,0.8110000000000006,1983.7386805559483,1477.4176234213828,0.8576384977131861,3568.003079333368,2925.3063302983624,681.987958906504,568.0142571913848,226.7179026045572,426.9549424761041,1.433061946551311,386.1421740209611,3.93054961366381,0.597811713429478
812,2.030000000000001,4522.8996400000005,622.95848,432.21179,109.83725,-500.30768,2.70779,69.65388,0.62347,0.68663,3955.2387350000004,7609.457693488504,0.8120000000000006,0.8120000000000006,1983.728944110021,1477.414852000224,0.8576205415820385,3567.9175566922245,2928.8742478550544,681.9657925335649,567.9945089698499,226.71315587688196,426.9400412039726,1.4330315406086542,386.0456916526441,3.9300584273653705,0.5978809294067454
813,2.032500000000013,4366.15774,623.33745,427.53786,109.2688,-499.04445,4.85526,69.90943,1.44456,1.44456,3973.1558824999997,7619.368186760426,0.8130000000000006,0.8130000000000006,1983.719207243657,1477.4120804767974,0.8576025852903001,3567.8320332865283,2932.4420798883407,681.943626640108,567.9747612490218,226.7084091067538,426.9251403468264,1.4330011344002684,385.9492542612136,3.9295674087413466,0.5979501406716278
814,2.035000000000011,3877.22482,622.95848,423.81136,113.94273,-495.38111,3.21307,70.13809,0.81295,1.82353,3940.5578800000003,7629.260328963543,0.8140000000000006,0.8140000000000006,1983.7094699568456,1477.4093088511015,0.857584628838004,3567.746509116466,2936.0098263974573,681.9214612260441,567.9550140288133,226.7036622941825,426.9102399045963,1.432970727926224,385.852861815166,3.929076557694093,0.5980193472246867
815,2.0375000000000085,2926.04116,625.16912,433.79082,110.34254,-497.52859,3.52888,70.68955,-0.00814,1.94985,3862.4114025,7639.014040566658,0.8150000000000006,0.8150000000000006,1983.6997322495808,1477.4065371231377,0.8575666722251853,3567.660984182192,2939.5774873816395,681.8992962912894,567.9352673091296,226.6989154391764,426.8953398772074,1.4329403211865732,385.75651428302297,3.928585874126021,0.5980885490664807
816,2.0400000000000063,2829.6205,623.9059,434.99088,110.91099,-496.58117,1.57088,70.00359,1.25508,2.32882,3775.9488375,7648.5619908666495,0.8160000000000006,0.8160000000000006,1983.689994121861,1477.4037652929078,0.8575487154518897,3567.575458483913,2943.1450628401235,681.8771318357584,567.915521089883,226.6941685417484,426.88044026458977,1.4329099141813877,385.6602116333401,3.928095357939648,0.59815774619757
817,2.042500000000004,3522.2118400000004,623.14797,444.97034,112.74266,-492.34937,3.27624,69.61353,0.68663,3.08675,3767.4648375,7657.991257960391,0.8170000000000006,0.8170000000000006,1983.680255573679,1477.4009933604127,0.8575307585181509,3567.4899320217905,2946.712552772145,681.8549678593648,567.8957753709822,226.68942160190653,426.8655410666712,1.4328795069107243,385.56395383469857,3.927605009037549,0.5982269386185138
818,2.0450000000000017,4398.3121,624.2217,437.58049,110.08989,-494.18104,2.96043,69.60008,2.70779,-0.57659,3797.82872,7667.447874907257,0.8180000000000006,0.8180000000000006,1983.670516605023,1477.3982213256534,0.8575128014239882,3567.404404795995,2950.279957176941,681.8328043620231,567.8760301523362,226.6846746196569,426.8506422833792,1.4328490993746468,385.4677408557107,3.927114827322392,0.5982961263298718
819,2.0475000000000136,5979.13582,623.96906,434.42243,108.51087,-498.476,2.70779,70.16499,0.74979,-1.27137,3885.408345,7677.051921238553,0.8190000000000006,0.8190000000000006,1983.660777215896,1477.3954491886298,0.8574948441694699,3567.318876806721,2953.8472760537484,681.8106413436492,567.8562854338546,226.6799275950166,426.8357439146424,1.4328186915732186,385.37157266501816,3.926624812696919,0.5983653093322026
820,2.0500000000000114,5428.52422,625.10596,423.7482,114.06905,-496.77065,4.53946,70.09774,1.69721,0.49714,3944.5771750000004,7686.839403138544,0.8200000000000006,0.8200000000000006,1983.6510374062889,1477.3926769493446,0.8574768867546159,3567.2333480541424,2957.4145094018027,681.7884788041542,567.8365412154482,226.6751805279918,426.82084596038993,1.4327882835065024,385.2754492312917,3.926134965063952,0.5984344876260664
821,2.052500000000009,4498.80508,623.71642,427.03258,110.08989,-498.03388,2.26566,68.90066,-0.07131,4.66578,3971.761325,7696.734826263535,0.8210000000000006,0.8210000000000006,1983.641297176198,1477.3899046077977,0.8574589291794782,3567.147818538433,2960.9816572203413,681.7663167434562,567.8167974970232,226.67043341859528,426.8059484205474,1.432757875174557,385.17937052322986,3.92564528432639,0.5985036612120208
822,2.055000000000007,3406.99912,623.02164,436.44359,110.02673,-496.45485,3.52888,69.88253,1.57088,2.70779,3970.142295,7706.662205788526,0.8220000000000006,0.8220000000000006,1983.6315565256136,1477.3871321639897,0.857440971444077,3567.062288259771,2964.548719508601,681.7441551614688,567.7970542784929,226.66568626683343,426.79105129504586,1.432727466577449,385.08333650956297,3.925155770387217,0.5985728300906249
823,2.0575000000000045,2991.70732,622.83216,437.76997,113.43744,-492.85466,3.27624,69.97669,0.05502,4.28681,3948.4851175000003,7716.560490054142,0.8230000000000006,0.8230000000000006,1983.6218154545304,1477.3843596179222,0.8574230135484514,3566.9767572183328,2968.11569626582,681.7219940581043,567.7773115597657,226.66093907271556,426.776154583813,1.4326970577152394,384.98734715904885,3.924666423149493,0.5986419942624382
824,2.0600000000000023,3362.79748,623.77958,443.45448,111.2268,-495.44427,5.55004,70.5147,0.2445,2.32882,3932.2983525,7726.411469391633,0.8240000000000006,0.8240000000000006,1983.612073962944,1477.381586969596,0.8574050554926436,3566.891225414289,2971.682587491234,681.6998334332789,567.7575693407489,226.65619183625373,426.7612582867749,1.432666648587987,384.8914024404738,3.924177242516351,0.5987111537280189
825,2.0625,3997.78246,622.95848,433.72766,109.90041,-497.90755,3.27624,68.92756,-3.10304,1.69721,3932.8568825,7736.242913435374,0.8250000000000006,0.8250000000000006,1983.6023320508436,1477.3788142190122,0.8573870972766781,3566.8056928478168,2975.249393184082,681.6776732869072,567.7378276213542,226.6514445574535,426.7463624038619,1.432636239195757,384.79550232265456,3.923688228391012,0.5987803084879245
826,2.065000000000012,4540.3342600000005,624.28487,429.81167,113.87956,-498.28652,2.64462,69.23692,0.43398,1.12876,3971.7065325000003,7746.123617704172,0.8260000000000006,0.8260000000000006,1983.5925897182333,1477.3760413661723,0.8573691389006182,3566.720159519114,2978.816113343601,681.6555136189029,567.718086401491,226.64669723633256,426.7314669350018,1.4326058295386137,384.6996467744375,3.9231993806767735,0.5988494585427143
827,2.0675000000000097,4465.29328,621.9479,420.21117,108.88983,-500.74981,2.64462,70.00359,-0.57659,3.52888,3992.9165325,7756.079396535412,0.8270000000000006,0.8270000000000006,1983.5828469651,1477.373268411076,0.8573511803644803,3566.6346254283308,2982.3827479690294,681.6333544291801,567.6983456810678,226.64194987289443,426.7165718801224,1.4325754196166132,384.60383576469536,3.9227106992770047,0.5989186038929462
828,2.0700000000000074,3437.79604,622.95848,428.67477,110.97415,-495.38111,3.78152,70.5147,1.44456,1.00243,3943.8525000000004,7766.000357826028,0.8280000000000006,0.8280000000000006,1983.5731037914368,1477.3704953537251,0.8573332216683038,3566.549090575654,2985.949297059605,681.6111957176558,567.6786054599943,226.63720246715027,426.70167723915154,1.432545009429821,384.5080692623321,3.922222184095164,0.5989877445391772
829,2.072500000000005,2829.6205,622.07423,432.5276,111.5426,-494.74949,4.09733,70.5147,-0.19763,2.58146,3875.4202025,7775.774448704145,0.8290000000000006,0.8290000000000006,1983.5633601972463,1477.3677221941211,0.8573152628121402,3566.463554961275,2989.5157606145667,681.5890374842422,567.6588657381823,226.63245501911285,426.6867830120197,1.4325145989783017,384.412347236281,3.9217338350347855,0.599056880481966
830,2.075000000000003,2829.6205,623.14797,441.24384,108.06874,-495.12846,3.46572,69.69423,-0.57659,1.19192,3826.3013775000004,7785.401600679135,0.8300000000000006,0.8300000000000006,1983.5536161825116,1477.364948932263,0.8572973037960063,3566.378018585343,2993.082138633152,681.5668797288532,567.6391265155387,226.62770752878757,426.6718891986529,1.4324841882621129,384.3166696555017,3.921245651999473,0.5991260117218705
831,2.0775000000000006,3187.30594,622.32687,439.79113,111.28996,-495.12846,3.84469,69.69423,3.71836,0.56031,3818.8778774999996,7794.958074747877,0.8310000000000006,0.8310000000000006,1983.543871747234,1477.3621755681531,0.8572793446199539,3566.292481448046,2996.6484311146005,681.5447224514053,567.6193877919728,226.6229599961871,426.6569957989793,1.432453777281315,384.2210364889842,3.9207576348929143,0.5991951382594475
832,2.0800000000000125,4056.70384,624.47435,429.81167,111.73208,-496.32852,2.83411,70.74336,1.19192,2.96043,3869.9515575,7804.569111541673,0.8320000000000006,0.8320000000000006,1983.5341268914049,1477.359402101793,0.8572613852840112,3566.206943549565,3000.2146380581503,681.5225656518131,567.5996495673966,226.61821242131984,426.6421028129289,1.432423366035975,384.1254477057487,3.920269783618883,0.5992642600952544
833,2.0825000000000102,3962.95564,623.65325,426.40096,108.76351,-499.54974,2.83411,71.01236,1.0656,3.3394,3901.9927975000005,7814.284041985415,0.8330000000000006,0.8330000000000006,1983.5243816150196,1477.3566285331822,0.8572434257882219,3566.121404890075,3003.7807594630403,681.5004093299888,567.5799118417192,226.6134648041965,426.6272102404296,1.432392954526154,384.0299032748426,3.919782098081223,0.5993333772298491
834,2.085000000000008,4017.88954,622.45319,421.7902,111.2268,-499.23394,2.58146,69.80183,1.44456,0.93927,3899.3698275,7824.035745266656,0.8340000000000006,0.8340000000000006,1983.514635918068,1477.353854862322,0.8572254661326104,3566.035865469736,3007.34679532851,681.4782534858499,567.5601746148479,226.6087171448244,426.6123180814083,1.432362542751908,383.9344031653408,3.91929457818385,0.599402489663788
835,2.0875000000000057,3435.12358,622.32687,430.75908,111.03731,-496.45485,3.14991,69.34452,0.49714,-0.57659,3869.6192675,7833.746981635397,0.8350000000000006,0.8350000000000006,1983.50488980055,1477.3510810892142,0.85720750631723,3565.950325288751,3010.9127456537985,681.4560981193084,567.5404378866958,226.60396944321676,426.5974263357955,1.4323321307133077,383.8389473463511,3.9188072238307767,0.5994715973976283
836,2.0900000000000034,3258.2746,621.88474,433.34869,107.68977,-499.10762,3.46572,70.44745,2.45514,2.70779,3816.9265575000004,7843.355163916638,0.8360000000000006,0.8360000000000006,1983.4951432624537,1477.348307213859,0.8571895463420997,3565.864784347264,3014.478610438146,681.4339432302808,567.5207016571694,226.59922169937937,426.58253500351736,1.4323017184104054,383.7435357870047,3.918320034926071,0.5995407004319268
837,2.092500000000001,3895.97446,623.02164,440.80171,113.8164,-494.87582,2.70779,70.6492,1.44456,2.96043,3797.3355875,7852.872991597878,0.8370000000000006,0.8370000000000006,1983.4853963037824,1477.345533236257,0.8571715862072858,3565.779242645488,3018.0443896807915,681.4117888186801,567.5009659261807,226.59447391332907,426.5676440845039,1.4322713058432712,383.6481684564667,3.9178330113739,0.5996097987672406
838,2.095000000000013,3776.73184,623.46377,437.51733,110.27938,-497.21278,4.28681,69.25037,-1.20821,0.18134,3793.14838,7862.361096557299,0.8380000000000006,0.8380000000000006,1983.47564892452,1477.34275915641,0.8571536259127934,3565.693700183559,3021.610083380975,681.389634884421,567.4812306936374,226.5897260850679,426.5527535786821,1.4322408930119583,383.5528453239259,3.9173461530784888,0.5996788924041259
839,2.097500000000011,4434.49636,623.14797,432.40127,108.88983,-497.08646,1.31824,69.70768,0.2445,0.43398,3856.0006800000006,7871.92253288229,0.8390000000000006,0.8390000000000006,1983.4659011246663,1477.339984974319,0.8571356654586781,3565.608156961682,3025.175691537937,681.3674814274194,567.4614959594498,226.58497821460975,426.5378634859808,1.4322104799165352,383.45756635860414,3.9168594599441575,0.5997479813431389
840,2.1000000000000085,5086.91596,621.88474,420.9691,112.30054,-501.63406,2.64462,68.63165,-0.51343,-1.33453,3950.0546575000003,7881.680102054157,0.8400000000000006,0.8400000000000006,1983.4561529042112,1477.3372106899826,0.8571177048449669,3565.522612980013,3028.741214150917,681.3453284475895,567.4417617235287,226.5802303019627,426.5229738063293,1.4321800665570594,383.3623315297488,3.916372931875293,0.599817065584836
841,2.1025000000000063,4016.5321,622.32687,421.28491,110.02673,-502.64464,2.26566,69.49247,-0.19763,2.45514,3970.651335,7891.580984544772,0.8410000000000006,0.8410000000000006,1983.4464042631505,1477.3344363034046,0.8570997440716965,3565.4370682387357,3032.306651219156,681.3231759448454,567.4220279857833,226.5754823471355,426.5080845396554,1.4321496529335946,383.26714080663726,3.915886568776364,0.5998861451297735
842,2.105000000000004,4317.96862,621.6321,432.8434,108.1319,-499.99187,2.32882,70.3533,-3.60833,3.52888,3967.30369,7901.503428326013,0.8420000000000006,0.8420000000000006,1983.436655201479,1477.331661814585,0.8570817831389086,3565.351522738025,3035.872002741894,681.3010239191018,567.4022947461228,226.5707343501401,426.4931956858871,1.432119239046201,383.1719941585749,3.915400370551915,0.5999552199785071
843,2.1075000000000017,3716.45302,621.6321,433.28553,112.3637,-495.76007,4.16049,69.50592,-0.82924,-0.26079,3873.0252400000004,7911.303839488505,0.8430000000000006,0.8430000000000006,1983.4269057191937,1477.3288872235244,0.8570638220466511,3565.265976478063,3039.4372687183723,681.2788723702738,567.3825620044571,226.5659863109882,426.478307244953,1.4320888248949413,383.0768915548958,3.914914337106571,0.6000242901315926
844,2.1100000000000136,4084.87072,623.14797,441.93861,108.19506,-493.17047,3.14991,69.06206,2.2025,1.94985,3817.0396775000004,7920.916420635426,0.8440000000000006,0.8440000000000006,1983.4171558162825,1477.3261125302229,0.8570458607949429,3565.1804294590083,3043.002449147831,681.2567212982755,567.3628297606964,226.56123822968576,426.4634192167819,1.4320584104798748,382.981832964962,3.914428468345029,0.6000933555895859
845,2.1125000000000114,4360.81282,620.93732,430.31696,108.51087,-503.02361,1.50772,70.08429,0.30766,0.68663,3811.2899999999995,7930.451832732292,0.8450000000000006,0.8450000000000006,1983.4074054927423,1477.323337734683,0.8570278993838278,3565.0948816810483,3046.567544029512,681.2345707030214,567.3430980147499,226.55649010624344,426.44853160130185,1.4320279958010649,382.8868183581647,3.913942764172068,0.6001624163530423
846,2.115000000000009,4138.44718,621.56894,430.25379,111.98473,-500.18135,3.02359,69.00826,-1.33453,2.01301,3841.7670025,7940.018153985408,0.8460000000000006,0.8460000000000006,1983.397654748563,1477.3205628369049,0.8570099378133279,3565.0093331443395,3050.1325533626564,681.2124205844272,567.3233667665272,226.551741940668,426.4336443984411,1.4319975808585694,382.7918477039223,3.9134572244925376,0.6002314724225176
847,2.117500000000007,3648.1144,622.26371,421.47439,109.58461,-502.89728,3.97101,69.99014,-0.82924,1.69721,3869.1172975000004,7949.6567593603995,0.8470000000000006,0.8470000000000006,1983.3879035837429,1477.3177878368892,0.8569919760835006,3564.9237838490785,3053.6974771465057,681.1902709424061,567.3036360159394,226.54699373297365,426.4187576081292,1.4319671656524544,382.6969209716834,3.912971849211377,0.6003005237985667
848,2.1200000000000045,3575.7883,622.26371,427.4747,108.95299,-499.23394,2.77095,70.77026,1.94985,2.13933,3877.9919150000005,7959.3406458760155,0.8480000000000006,0.8480000000000006,1983.3781519982765,1477.3150127346378,0.8569740141943756,3564.838233795428,3057.262315380301,681.1681217768736,567.2839057628944,226.54224548316924,426.4038712302928,1.431936750182777,382.6020381309232,3.912486638233587,0.600369570481745
849,2.1225000000000023,4039.31164,621.31629,432.08547,112.55318,-497.08646,3.08675,68.73925,1.00243,-0.26079,3879.7222975000004,7969.037788641632,0.8490000000000006,0.8490000000000006,1983.368399992157,1477.3122375301496,0.8569560521459969,3564.752682983568,3060.8270680632845,681.1459730877451,567.2641760073033,226.5374971912654,426.3889852648618,1.4319063344496004,382.5071991511458,3.9120015914642576,0.6004386124726071
